chroma_stft_mean,rms_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,mfcc1_mean,mfcc2_mean,label_encoded
0.3818584084510803,0.190576821565628,2240.3022291407915,2193.9904537089265,4728.4366050065255,-44.68863677978516,101.1918716430664,1
0.4309248626232147,0.1786216497421264,2517.926000297384,2163.7792876261933,4926.29060324826,-63.1531982421875,86.27130126953125,1
0.5073554515838623,0.2516586780548095,2305.4230896584504,2227.242218935941,4815.335486604554,-44.298641204833984,93.36123657226562,1
0.4755860269069671,0.1645843237638473,3460.3049822215926,2917.582835830427,7022.0219883350055,-102.87786865234376,30.64616775512696,1
0.4277687966823578,0.1350645124912262,2639.5729778074538,2632.431440971456,5632.832117771331,-109.31510925292967,76.73072814941406,1
0.3744789958000183,0.1545766144990921,2773.9565665279183,2700.3971696130843,5744.976990737384,-83.21357727050781,67.7367172241211,1
0.4394577741622925,0.1667228192090988,3127.0197356744848,2853.56566418754,6388.973803038991,-72.27970886230469,57.14894485473633,1
0.5390961170196533,0.193977415561676,3725.1985989619184,3205.355741922805,7642.430224496084,-23.82780838012696,43.71737289428711,1
0.4798058569431305,0.2131300866603851,3084.76186419123,2970.5911856275543,6778.925675430534,-25.081138610839844,60.824256896972656,1
0.4754365384578705,0.1345447599887848,2145.7496112926738,2441.648880929192,4529.626124182413,-148.07510375976562,90.56194305419922,1
0.5000749826431274,0.2141846418380737,2987.722248737028,2731.8239521672613,6169.834153395433,-31.72867202758789,59.69974136352539,1
0.4710885286331177,0.2275740504264831,3191.7829624873807,2735.385821568541,6355.339271282328,5.676620960235596,53.15764999389648,1
0.5295644998550415,0.1920160800218582,2827.1825932500647,2834.0219850248795,6196.513335129311,-100.84201049804688,64.21405792236328,1
0.5177503824234009,0.0899739116430282,2967.125657791614,2556.7861385337446,5804.380937056108,-218.07736206054688,40.83345031738281,1
0.4091854691505432,0.1585788577795028,3785.403949374848,2835.0959039399995,7074.162930575284,-95.93733978271484,30.26994514465332,1
0.3983396589756012,0.2698596119880676,2208.645680679573,2215.028675751198,4416.655717329545,-61.8326301574707,72.13341522216797,1
0.3928118348121643,0.1845345944166183,2693.20292794237,2937.743987232301,5976.54052734375,-120.93679809570312,77.27468872070312,1
0.345766007900238,0.1308528035879135,2457.193778671769,2790.148358370192,5319.679953835227,-182.98638916015625,95.95799255371094,1
0.4253970384597778,0.1869395673274994,2702.621719517881,2666.607228042131,5555.272771661932,-77.00286865234375,68.31999206542969,1
0.4494511187076568,0.2491888403892517,2896.9424469472465,2759.758425604596,6007.1193070845175,-74.73235321044922,48.88424301147461,1
0.444661021232605,0.136370912194252,1846.294039564573,2233.0563379081345,3875.152754350142,-154.78524780273438,113.06908416748048,1
0.3543922007083893,0.0391773395240306,2507.1361007509568,2322.376035763772,4457.046786221591,-268.9615478515625,79.92729187011719,1
0.3928118348121643,0.1845345944166183,2693.20292794237,2937.743987232301,5976.54052734375,-120.93679809570312,77.27468872070312,1
0.492277592420578,0.2281522452831268,2306.784654638456,2601.2243148402704,5000.366154292344,-75.5987319946289,91.01150512695312,1
0.4493338167667389,0.2470934838056564,3235.5740417629454,3272.075075956476,7337.767874945621,-76.68157958984375,52.77576446533203,1
0.4162625968456268,0.2303320467472076,2345.2702381605814,2682.1362114986823,5395.266447487674,-87.53331756591797,79.35826110839844,1
0.484343409538269,0.288833886384964,3085.470365896765,3055.6756250091084,6683.478250525667,-44.5522575378418,41.58985137939453,1
0.4270693063735962,0.2737922072410583,1683.2948876609742,2427.4386159846563,3618.061081605279,-114.01318359375,110.14165496826172,1
0.3934247195720672,0.2440556734800338,2500.421635269264,2578.1745303134044,5294.461746392836,-78.67942810058594,73.10103607177734,1
0.4611786901950836,0.1100279316306114,2595.6215203861184,2881.397393405988,5858.521754005946,-146.48817443847656,81.56629180908203,1
0.5068262219429016,0.1089681684970855,3079.127910757477,3220.914516720684,7003.520269902842,-144.8897247314453,66.67335510253906,1
0.4469508230686188,0.1242189705371856,3258.4154378242924,3321.4307427101025,7619.914454484484,-104.80198669433594,64.01404571533203,1
0.390397846698761,0.1337987184524536,1734.6325446299302,2055.193625216795,3551.5213189711426,-161.6114959716797,104.05720520019533,1
0.4916582405567169,0.1666397154331207,2355.7292443702736,2497.062588350059,5177.136598662268,-101.04390716552734,72.405029296875,1
0.4003952145576477,0.2247770428657531,1811.189881869206,2279.294651223689,3890.190475003625,-113.67066955566406,87.02967834472656,1
0.5061637759208679,0.1304527819156646,2677.808848150028,2414.512713293913,5211.717956967807,-109.81405639648438,63.03425979614258,1
0.4997234344482422,0.1512997299432754,1948.9375300178883,2286.013830786501,4218.975674303944,-133.2066650390625,93.95494079589844,1
0.4395285844802856,0.1803137809038162,1716.9407789906877,2051.7808779129705,3684.75072732381,-153.55416870117188,92.81631469726562,1
0.4735472202301025,0.1556059718132019,1811.362843685168,2200.8520507425123,3805.190112474623,-127.27117156982422,95.79850006103516,1
0.4718393683433532,0.1908626407384872,2449.056972369084,2508.0088705303256,4930.062660872245,-144.1061553955078,73.36404418945312,1
0.445558488368988,0.1860881000757217,2670.9590496633355,2494.653283437013,5320.258290585121,-98.81593322753906,71.11610412597656,1
0.4080923497676849,0.2360553592443466,2429.6681661867387,2575.161085976854,5273.6529781757545,-82.37300872802734,69.95230102539062,1
0.4185700714588165,0.2071487009525299,2446.855385943406,2779.644015625035,5314.862499546839,-140.11802673339844,77.09138488769531,1
0.4095302522182464,0.1897737383842468,2244.6928416770315,2483.63760677484,4815.202257196201,-111.99335479736328,89.1026840209961,1
0.4982671737670898,0.2180105745792389,3053.718062123279,3025.0942121000785,6668.173522241154,-74.63184356689453,58.72817611694336,1
0.4220911264419555,0.2288438826799392,2544.7837861316216,2748.056547059328,5683.591540838892,-66.10589599609375,74.90462493896484,1
0.489331305027008,0.2719387710094452,3297.406172657966,3138.5970213014125,7077.346015806264,-59.32587814331055,36.27533721923828,1
0.4308995604515075,0.2789468169212341,2500.6052835487426,3049.3717729932737,6027.781390479989,-81.72704315185547,82.31953430175781,1
0.4038450121879577,0.2470323890447616,3184.9217868977203,3285.4224602982795,7471.147166382686,-78.81977081298828,51.530029296875,1
0.4379338920116424,0.2528899312019348,1821.5197612413365,2522.0605686202134,4003.377184237239,-118.05105590820312,102.18038177490234,1
0.4224089086055755,0.3004069626331329,2566.8514348864305,2942.4740741454148,5932.039406902552,-78.18128967285156,70.1856918334961,1
0.4739093780517578,0.2083721756935119,2774.6105233551893,2712.351068947506,5968.152903404148,-68.87376403808594,62.403133392333984,1
0.4511508047580719,0.1916459500789642,3140.810674260539,2849.98090894051,6336.698754259716,-94.52528381347656,51.680442810058594,1
0.4246054589748382,0.2371995151042938,2327.6845787701927,2626.7772810515817,4932.1693508918215,-111.34971618652344,89.9479751586914,1
0.4608964025974273,0.2386341094970703,2987.6246315223584,2900.287238250318,6404.878903984194,-25.80898666381836,70.88471221923828,1
0.4246054589748382,0.2371995151042938,2327.6845787701927,2626.7772810515817,4932.1693508918215,-111.34971618652344,89.9479751586914,1
0.4273597002029419,0.1548399329185485,3211.823402843967,2833.4449971405074,6310.344311919954,-79.68350219726562,62.3143424987793,1
0.4038399457931518,0.141423150897026,3377.753402234906,2997.025252808212,6893.997369398927,-63.99711227416992,50.78820037841797,1
0.5205440521240234,0.0864637717604637,1470.3116285520296,1954.8852605775928,3279.08383256598,-215.96435546875,122.52888488769533,1
0.5035679936408997,0.1023021712899208,2291.140721366169,2182.003844989289,4820.747931318881,-122.75896453857422,94.9986343383789,1
0.4477661252021789,0.1106709912419319,2367.6617218034994,2302.853072663468,5016.411971160818,-121.97274780273438,89.62176513671875,1
0.513272762298584,0.0658933073282241,2044.0534128740003,1933.4187157977071,4074.030404854264,-214.26043701171875,100.34649658203124,1
0.4766227900981903,0.1062449067831039,2607.8277416961105,2391.993947503541,5534.641062300609,-114.28501892089844,80.85198974609375,1
0.4797452688217163,0.0790707245469093,2083.43225029786,2198.183089926703,4479.430840795389,-198.93521118164065,92.61386108398438,1
0.5837064385414124,0.1080398634076118,2473.157340416126,2499.7214212152844,5509.635567720417,-168.25819396972656,70.93019104003906,1
0.4600233137607574,0.1185619458556175,2694.8775197799505,2389.286158429103,5599.98176025957,-89.87409973144531,79.76212310791016,1
0.4984054267406463,0.1207509040832519,2669.979675748535,2396.672280982218,5526.430800010876,-103.10894012451172,74.08576965332031,1
0.482576459646225,0.1092228144407272,2272.772901637457,2327.284514366882,4964.435848227233,-109.48844909667967,97.37297821044922,1
0.5337244868278503,0.1136025935411453,2628.952414651704,2350.814868969156,5411.512108468677,-105.50631713867188,76.67886352539062,1
0.4779579639434814,0.1226314529776573,2329.947060659082,2663.9389944156296,5835.606295769287,-145.02239990234375,84.0694808959961,1
0.4765771627426147,0.0672507137060165,3185.47779595642,2603.788010919172,6278.377580753336,-191.6221160888672,41.31249237060547,1
0.4589996337890625,0.1107695326209068,1929.734081365856,2249.504858365244,4412.291545823666,-169.89024353027344,98.03752899169922,1
0.5624470114707947,0.1034677624702453,2735.775141441868,2295.702995168984,5419.955522223027,-92.60459899902344,77.39359283447266,1
0.4247977435588836,0.1108286008238792,1752.6267888161806,1812.0434982103184,3490.710420896172,-128.158203125,124.5376434326172,1
0.474048912525177,0.1184973493218422,2582.20395396858,2526.3310569502164,5731.928835556844,-111.16287231445312,80.6155014038086,1
0.5333131551742554,0.1191109344363212,2538.74738820736,2341.475858447885,5353.807120975928,-129.82090759277344,71.99823760986328,1
0.4308090209960937,0.1536910384893417,1962.680819465492,1916.8137114980457,3797.75424612094,-138.8605499267578,100.21755981445312,1
